id,category,source,text,summary,word_count,summary_word_count,compression_ratio,n_sentences
1501647556-flash-disk-ini-mengemas-tiga-konektor-sekaligus,teknologi,dailysocial.id,"Spesifikasi USB yang ada sekarang sudah ibarat belajar alfabet. Ada USB Type - A yang merupakan tipe paling standar, ada USB Micro - B yang lebih kita kenal dengan istilah micro USB, kemudian yang terbaru ada USB Type - C yang wujud konektornya paling praktis dan memiliki kinerja transfer data paling cepat. Ketiganya masih dan sudah digunakan sekarang; yang lama belum ditinggalkan, sedangkan yang baru sudah mulai menyebar ke lebih banyak perangkat. Lalu konsumen pun bingung harus menggunakan USB flash disk dengan jenis konektor yang mana. Namun Silicon Power tak akan membiarkan hal itu terjadi. Produsen asal Taiwan tersebut baru saja memperkenalkan USB flash disk yang sangat unik. Dijuluki SP Mobile C50, ia mengemas tiga konektor sekaligus: USB - A, micro USB dan USB - C, sehingga Anda bisa menancapkannya di berbagai macam perangkat, termasuk smartphone sekalipun. USB - A yang paling standar diposisikan di ujung depan, sedangkan konektor micro USB -nya disembunyikan di dalamnya. Di belakang, ada konektor USB - C yang dilindungi oleh penutup berbahan karet. Silicon Power bilang kalau konstruksi perangkatnya didesain sedemikian rupa guna mencegah konektornya tidak rusak. Untuk USB - A dan USB - C, kecepatan transfer maksimumnya ada di angka 5 Gbps ( USB 3.0), sedangkan micro USB miliknya cuma terbatas di 480 Mbps ( USB 2.0). Khusus konektor micro USB ini – yang akan digunakan bersama smartphone Android – pengguna wajib mengunduh aplikasi pendamping SP File Explorer App di perangkat yang bersangkutan. SP Mobile C50 rencananya akan dipasarkan dalam beberapa minggu ke depan. Harganya belum diketahui, namun ada tiga varian kapasitas yang ditawarkan: 32, 64 dan 128 GB. Sumber: AnandTech. DailySocial.id adalah portal berita startup dan inovasi teknologi. Kamu bisa menjadi member komunitas startup dan inovasi DailySocial.id, mengunduh laporan riset dan statistik seputar teknologi secara cuma-cuma, dan mengikuti berita startup Indonesia dan gadget terbaru.","Silicon Power baru saja memperkenalkan USB flash disk yang sangat unik. Dijuluki SP Mobile C50, ia mengemas tiga konektor sekaligus: USB - A, micro USB dan USB - C, sehingga Anda bisa menancapkannya di berbagai macam perangkat, termasuk smartphone sekalipun. SP Mobile C50 rencananya akan dipasarkan dalam beberapa minggu ke depan. Terdapat tiga varian kapasitas yang ditawarkan: 32, 64 dan 128 GB.",301,62,0.206,17
1476233130-sekjen-ppp-kubu-romahurmuziy-dukung-haji-lulung-be,tajuk utama,antaranews,"Jakarta ( ANTARA News) - Sekretaris Jenderal PPP Arsul Sani mengatakan siap membuka pintu lebar - lebar untuk Abraham Lunggana ( Lulung) guna bergabung bersama kubunya, setelah sikap bersangkutan berseberangan dengan keputusan PPP pimpinan Djan Faridz mendukung pasangan Basuki Tjahaja - Djarot Saiful dalam Pilkada Jakarta. "" Kami membuka pintu lebar - lebar untuk Haji Lulung, kita ajak kembali lebih besar di PPP DKI Jakarta, "" kata Arsul di Gedung Nusantara II, Jakarta, Selasa. Ia mengatakan, jabatan apa yang akan dijabat Lulung apabila mau bergabung, bisa dibicarakan atau didiskusikan dengan DPP PPP. Dia menilai, lebih baik Lulung bergabung dengan PPP dibawah kepemimpinan Romahurmuziy karena memiliki kesamaan pandangan di Pilkada Jakarta. "" ( Jabatan yang akan diberikan kepada Lulung) itu sesuatu yang bisa dibicarakan, namun yang tidak bisa kan Ketua Umum sama Sekjen saja, itu kata Pak Romy ( Romahurmuziy), "" ujarnya. Anggota Komisi III DPR itu mengatakan, terlepas dari perbedaan antara pihaknya dengan Lulung, namun ada satu hal yang sama yaitu tidak mau mendukung kandidat yang tidak memiliki basis dukungan di konstituen. Arsul mengatakan, PPP sebagai pengemban tanggung jawab hanya menetapkan dukungan kalau ada dukungan internal yaitu konstituen dan pemangku kepentingan. "" Ahok tidak daftar ke PPP lalu bagaimana kami mau dukung, selain itu secara internal PPP tidak ada yang mengusulkannya, "" ujar Arsul. Sebelumnya, PPP kubu Djan Faridz resmi mendukung pasangan petahana, Basuki Tjahaja Purnama atau Ahok dengan Djarot Saiful Hidayat dalam Pemilihan Kepala Daerah ( Pilkada) DKI Jakarta 2017. Ketua Dewan Pimpinan Wilayah PPP DKI Jakarta versi Djan Faridz, Abraham Lulung Lunggana atau haji Lulung yang selama ini menjadi seteru Ahok menghormati dan menghargai keputusan Djan Faridz. Dia mengatakan, sebagai warga negara Indonesia, dirinya mempunyai hak politik yang bisa berbeda dengan keputusan partai sehingga atas dasar itu ia tetap konsisten untuk menolak mendukung pasangan Ahok - Djarot. "" Sampai hari ini saya masih konsisten sebagai lambang perlawanan terhadap Ahok dan selama ini masyarakat Jakarta, dan Indonesia pada umum sudah mengetahui bentuk perlawanannya, "" ucap Lulung. Menurut, Lulung politik adalah sikap tegas, konsisten yang harus tetap dijaga dan dirinya enggan dicap sebagai politisi plintat-plintut.","Sekretaris Jenderal Partai Persatuan Pembangunan ( PPP) pimpinan Romahurmuziy, Asrul Sani, menyatakan siap memberikan dukungan kepada Abraham Lunggana ( Haji Lulung) yang bersebrangan dengan keputusan PPP pimpinan Djan Faridz terkait Pilkada DKI 2017. Asrul mengatakan, Haji Lulung lebih baik bergabung dengan PPP Romahurmuziy karena memiliki kesamaan pandangan dalam Pilkada DKI. Sebelumnya, PPP kubu Djan Faridz resmi mendukung pasangan Ahok - Djarot.",345,61,0.1768,13
1513926159-resmi-bayern-munich-datangkan-sandro-wagner,olahraga,goal indonesia,"Bayern Munich telah mengumumkan transfer Sandro Wagner dari Hoffenheim dengan kontrak dua setengah tahun, Kamis ( 21 / 12) waktu setempat. Karl - Heinz Rummenigge mengonfirmasi sebelumnya, kesepakatan sudah sangat dekat. Wagner akan merampungkan transfernya ke Allianz Arena pada 1 Januari setelah menandatangani kontrak hingga Juni 2020. Bayern dikabarkan telah sepakat untuk membayar mahar € 13 juta kepada Hoffenheim. Ini merupakan kepulangan bagi Wagner, mengingat sang striker adalah produk akademi Bayern dan melakoni debut seniornya di sana pada 2007. "" Dengan Sandro Wagner, kami menambahkan satu lagi pemain internasional Jerman di Bayern, "" ungkap direktur Hasan Salihamidzic. "" Kami yakin bahwa Sandro Wagner akan menambah kualitas tim kami lewat kelas dan pengalamannya. "" Wagner, yang memenangkan Piala Konfederasi bersama Jerman tahun ini, telah mencetak empat gol dalam 11 laga Bundesliga musim ini. Setelah meninggalkan Bayern di 2008, ia merapat ke Duisburg, Werder Bremen, Kaiserlautern, Hertha Berlin, dan Darmstadt, sebelum bergabung ke Hoffenheim pada 2016. Ia akan mengenakan seragam No.2 dan mungkin melakoni debutnya pada 12 Januari dalam laga kontra Bayern Leverkusen.","Bayern Munich telah mengumumkan transfer Sandro Wagner dari Hoffenheim dengan kontrak dua setengah tahun, Kamis ( 21 / 12) waktu setempat. Karl - Heinz Rummenigge mengonfirmasi sebelumnya, kesepakatan sudah sangat dekat. Wagner akan merampungkan transfernya ke Allianz Arena pada 1 Januari setelah menandatangani kontrak hingga Juni 2020. Bayern dikabarkan telah sepakat untuk membayar mahar € 13 juta kepada Hoffenheim.",171,59,0.345,10
1511390700-reaksi-tim-williams-menanggapi-rumor-bergabungnya-,olahraga,juara.net,"JUARA.NET - Robert Kubica dikabarkan menggantikan Felipe Massa pada balapan F1 2018, namun rumor tersebut di bantah oleh tim Williams selaku tim yang ditinggalkan oleh Massa karena pensiun. Kubica sendiri santer diberitakan akan menjadi pengganti Massa yang telah mengumumkan pensiun dari kompetisi tertinggi balap mobil tersebut. Dua media televisis RTL GP dan Canal Plus bahkan telah melaporkan kalau Kubica akan terikat kontrak dua tahun bersama tim asal Inggris tersebut. Akan tetapi para penggemar F1 nampaknya masih akan dibuat penasaran dengan teka-teki siapa penerus Massa di tim Williams. "" Meski kami sedang melakukan pembicaraan dengan Kubica, masih belum diputuskan siapa yang akhirnya akan menggantikan Massa, "" ujar tim Williams seperti dikutip Juara.net dari Autosport. ( Baca Juga: Rossi dan Ambisi Meraih Gelar Ke - 10) "" Kami akan memberi pengumuman ketika kami punya sesuatu untuk diberitahukan, tapi tidak ada rencana apapun soal itu pada akhir pekan ini di Abu Dhabi. "" Selain Robert Kubica beberapa nama lain juga diberitakan akan merapat ke Williams. Nama - nama pebalap lain seperti Paul di Resta, Daniil Kvyat, hingga mantan rekan setim Rio Haryanto yakni Pascal Wehlrein mengisi daftar calon pebalap utama tim Williams.","Robert Kubica dikabarkan menggantikan Felipe Massa pada balapan F1 2018, namun rumor tersebut di bantah oleh tim Williams selaku tim yang ditinggalkan oleh Massa karena pensiun. "" Meski kami sedang melakukan pembicaraan dengan Kubica, masih belum diputuskan siapa yang akhirnya akan menggantikan Massa, "" ujar tim Williams. Tim Williams juga mengkonfirmasi tidak ada pembicaraan apapun di Abu Dhabi seperti yang dirumorkan.",189,61,0.3228,9
1515890700-minggu-sore-jokowi-resmikan-stadion-utama-gbk-sena,olahraga,poskotanews,"JAKARTA ( Pos Kota) – Renovasi Stadion Utama Gelora Bung Karno ( SUGBK), di Senayan, Jakarta, telah dinyatakan selesai 100 persen. Stadion ini, kini sudah siap digunakan untuk stadion utama penyelenggaraan pesta olahraga se - Asia atau Asian Games XVIII Tahun 2018 mendatang. “ Pada Minggu, tanggal 14 Januari 2018 petang, Bapak Presiden direncanakan akan meresmikan stadion ini, sekaligus menyaksikan pertandingan persahabatan antara Tim Nasional Indonesia melawan Islandia, ” kata Menteri Pekerjaan Umum dan Perumahan Rakyat ( PUPR) Basuki Hadimuljono saat melakukan pengecekan SUGBK dengan menggelar pertandingan uji coba antara pimpinan Kementerian PUPR dengan PT. Adhi Karya, Kamis ( 11 / 1) malam. Menteri PUPR mengaku bertanggung jawab atas renovasi SUGBK itu, dan melakukan ujicoba untuk melihat kualitas pencahayaan, rumput, tata suara, papan skor. Ia menyebutkan, untuk lighting -nya, SUGBK merupakan salah satu yang terbaik di dunia, namun akan diungguli oleh stadion ( Olimpiade dan Paralimpiade) Tokyo 2020. “ Pencahayaan berkekuatan 3.500 lux atau tiga kali lebih terang dari sebelumnya. Namun karena menggunakan LED lighting system, konsumsi listrik lebih hemat hingga 50 persen dari lampu konvensional dan memiliki kualitas pencahayaan tiga kali lebih baik. Sistem pencahayaan juga terintegrasi dengan sistem tata suara yang berkekuatan hingga 80 ribu watt PMPO, ” jelas Basuki seraya menambahkan, tata suara SUGBK lebih baik dari sebelumnya, sehingga pada upacara pembukaan nanti terutama saat menyanyikan lagu kebangsaan Indonesia Raya akan lebih dramatis. Renovasi SUGBK itu menggunakan kursi yang kualitasnya lebih bagus dengan jenis satu kursi ( single seat) dan lipat ( flip up), dan telah memenuhi standar aksesibilitas evakuasi. Setiap kursi mampu menahan beban hingga 250 kg dan tidak mudah ditarik sehingga menahan aksi vandalisme. “ Sudah mengikuti standar FIFA dalam aspek keamanan dimana dalam kondisi darurat, dalam waktu 15 menit, stadion sudah harus kosong, ” tambah Basuki. Dengan penggantian jenis kursi yang lebih baik dari sebelumnya yang berupa kursi panjang, menurut Menteri PUPR Basuki Hadimuljono, Stadion Utama Gelora Bung Karno kini mampu menampung 80.000 penonton duduk. Menteri PUPR juga menambahkan, bahwa kualitas lapangan semakin baik mulai dari rumput yang digunakan merupakan rumput terbaik jenis zoysia matrella dilengkapi alat penyiram rumput otomatis hingga sistem drainase anti banjir ( zero run - off). “ Kualitas rumput Stadion GBK juga telah mendapatkan sertifikasi internasional. Kalau rumput imitasi digunakan di Lapangan ABC untuk latihan atau pemanasan, itupun kualitas rumput imitasi terbaik, ” jelas Basuki. Renovasi SUGBK itu dilakukan sejak bulan Agustus 2016 dengan kontraktor PT. Adhi Karya ( Persero) Tbk dan PT. Penta Rekayasa Kerjasama Operasi ( KSO) dengan nilai kontrak Rp 769,7 miliar. Sementara konsultan manajemen konstruksi adalah PT. Deta Decon dan PT. Multi Karadiguna Jasa KSO dengan nilai kontrak Rp 10,2 miliar. Secara keseluruhan untuk renovasi venue dan penataan kawasan GBK yang dilakukan oleh Kementerian PUPR progresnya telah mencapai 99 %, karena meskipun beberapa venue olahraga telah selesai, namun pekerjaan penataan kawasan GBK yang baru dimulai Mei 2017 masih dalam penyelesaian akhir. “ Untuk venue olahraga hampir seluruhnya sudah selesai dan akan kami usulkan diresmikan satu per satu oleh Bapak Presiden, ” tutup Menteri Basuki. ( Setkab / win)","Renovasi Stadion Utama Gelora Bung Karno, di Senayan, Jakarta, telah dinyatakan selesai 100 persen. Stadion ini, kini sudah siap digunakan untuk stadion utama penyelenggaraan pesta olahraga Asian Games 2018. “ Pada Minggu, tanggal 14 Januari 2018 petang, Bapak Presiden direncanakan akan meresmikan stadion ini, sekaligus menyaksikan pertandingan persahabatan antara Tim Nasional Indonesia melawan Islandia, ” kata Menteri PUPR Basuki Hadimuljono.",502,60,0.1195,25
1505083500-seluruh-jaringan-kantor-dan-atm-bri-sudah-pulih,tajuk utama,kumparan,"PT Bank Rakyat Indonesia ( Persero) Tbk menyatakan bahwa seluruh jaringan kerja, baik unit kerja maupun ATM BRI sudah sepenuhnya pulih. Hal ini diungkapkan Corporate Secretary Bank BRI Hari Siaga Amijarso. Sebelumnya, sebanyak 321 ATM BRI dan 124 unit kerja BRI sempat mengalami gangguan akibat terjadinya anomali satelit Telkom 1 pada akhir Agustus 2017 yang lalu. “ Terhitung sejak hari Senin yang lalu ( 4 / 09) kami telah berhasil recovered seluruh jaringan yang terdampak akibat anomali satelit Telkom 1, sehingga nasabah BRI sudah dapat mengakses seluruh layanan perbankan Bank BRI di seluruh pelosok negeri, ” ujar Hari Siaga dalam keterangan resminya, Minggu ( 10 / 9). Sejak awal anomali terjadi, Bank BRI langsung mengambil tindakan dengan melakukan migrasi terhadap semua jaringan yang terkena dampak dan beralih ke BRIsat sebagai jaringan utama serta mempersiapkan back up ke jaringan cadangan lainnya. Hasilnya, dalam jangka waktu 4 hari kerja seluruh jaringan unit kerja dan ATM BRI yang terdampak sudah dapat beroperasi secara normal. Hari menambahkan, Bank BRI sendiri tidak mengalami kerugian akibat kejadian ini, hanya layanan perbankan kepada nasabah sempat terganggu. Selain itu, nasabah tidak perlu khawatir karena kejadian ini tidak mengganggu keamanan data nasabah. Ke depan, Bank BRI akan terus berinovasi untuk memberikan layanan prima kepada para nasabahnya.","PT. Bank Rakyat Indonesia ( Persero) Tbk menyatakan bahwa seluruh jaringan kerja, baik unit kerja maupun ATM BRI sudah sepenuhnya pulih. Sebelumnya, sebanyak 321 ATM BRI dan 124 unit kerja BRI mengalami gangguan akibat terjadinya anomali satelit Telkom 1 pada akhir Agustus 2017 yang lalu. Bank BRI sendiri tidak mengalami kerugian akibat kejadian ini, hanya layanan perbankan kepada nasabah sempat terganggu.",207,61,0.2947,9
1484738140-komisi-iii-dpr-akan-panggil-kapolda-jabar,tajuk utama,rimanews,"Rimanews - Wakil Ketua Komisi III DPR RI, Desmon J Mahesa mengatakan, masing-masing fraksi di Komisi III DPR RI akan mempertanyakan Kapolri pada 31 Januari 2017 terkait curhat Imam Besar Front Pembela Islam ( FPI), Habib Rizieq. "" Tanggal 31 Januari akan ada rapat dengan Kapolri. Nah masalah-masalah apa yang dibicarakan hari ini tentunya masing-masing fraksi akan mempertanyakan itu ke Kapolri, "" kata Desmon di Gedung DPR RI, Jakarta, Selasa ( 17 / 01 / 2017). Habib Rizieq Shihab mengadukan perlakuan ormas Gerakan Masyarakat Bawah Indonesia ( GMBI) binaan Kapolda Jawa Barat Irjen Anton Charliyan, dalam rapat dengar pendapat dengan anggota Komisi III DPR. Dalam rapat tersebut, Rizieq menceritakan hasil audiensi FPI dengan Mabes Polri, terkait laporan tidak profesionalnya Anton Charliyan. FPI menuding mantan kadiv humas tersebut berat sebelah dalam menegakkan hukum terhadap ormas yang jadi binaannya. Pada tanggal 31 Januari, Desmon berharap Tito Karnavian membawa Kapolda Jawa Barat, Irjen Anton Charliyan dan Kapolda Metro Irjen M. Iriawan.","Wakil Ketua DPR Komisi III, Desmon Mahesa mengungkapkan anggota fraksi komisi III DPR akan mempertanyakan Kapolri pada 31 Januari mendatang terkait curhat Habib Rizieq. Sebelumnya Habib Rizieq mengatakan bahwa Kapolda Jabar telah bersikap berat sebelah karena dianggap membela ormas Gerakan Masyarakat Bawah Indonesia ( GMBI). Maka dari itulah pada 31 Januari 2017 mendatang, komisi III DPR akan memanggil Kapolda Jabar.",158,60,0.3797,7
1491411004-tendang-mantan-istri-pria-diciduk-polisi,tajuk utama,rimanews,"Rimanews - Warga Kebun kopi Kecamatan Kota baru, Kota Jambi MG ( 39) ditangkap polisi karena melakukan tindak pidana penganiayaan terhadap mantan istrinya, Santi. Kasubag humas Polresta Jambi Brigadir Alamsyah Amir, seperti dikutip dari Tribratanews, kemarin mengatakan, MG yang seharihari bekerja sebagai tukang ojek itu, ditangkap berdasarkan laporan Santi pada 29 Maret. "" Pelaku dan korban merupakan mantan suami istri, "" kata dia. Awalnya korban bertemu dengan pelaku di Jalan Prof M Yamin, Kelurahan Payo lebar, Kecamatan Jelutung, Kota Jambi, dan terlibat adu mulut. Pelaku kemudian menendang kaki korban. "" Pelaku juga menarik korban yang sehingganya sepeda motor yang dikendarai korban terjatuh dan kemudian pelaku pergi meninggalkan korban, "" kata Alamsyah. Polisi yang mendapat laporan itu kemudian menangkap pelaku dan menemukan senjata tajam di jok motor pelaku. "" Saat ini pelaku dan barang bukti diamankan di Mapolsek Jelutung guna proses lebih lanjut dan akan dikenakan pasal 351 KUHP tentang Penganiayaan, "" kata Alamsyah.","Warga Kebun kopi Kecamatan Kota baru, Kota Jambi MG ( 39) ditangkap polisi karena melakukan tindak pidana penganiayaan terhadap mantan istrinya, Santi. Kasubag humas Polresta Jambi Brigadir Alamsyah Amir, seperti dikutip dari Tribratanews, kemarin mengatakan, MG yang seharihari bekerja sebagai tukang ojek itu, ditangkap berdasarkan laporan Santi pada 29 Maret. Awalnya korban bertemu dengan pelaku di Jalan Prof M Yamin, Kelurahan Payo lebar, Kecamatan Jelutung, Kota Jambi.",153,67,0.4379,8
1511814600-developer-forza-horizon-gandeng-talenta-di-belakan,teknologi,dailysocial.id,"Forza Motorsport ialah franchise yang Microsoft siapkan untuk berduel dengan seri Gran Turismo milik Sony Interactive Entertainment. Dan buat merangkul gamer pencinta balap secara lebih luas, sang publisher memperkenalkan Forza Horizon di tahun 2012 sebagai spin - off permainan ber - genre simulasi itu, mengandalkan gameplay yang lebih mudah dan pilihan kendaraan lebih banyak. Tim Playground Games yang terdiri dari mantan staf Codemasters, Ubisoft, Criterion dan Slightly Mad Studios, dan Sony itu dipercaya Microsoft untuk menangani seri Horizon. Tapi meski mengemban tanggung jawab besar itu, Playground Games masih memegang status indepenen. Dan setelah menikmati kesuksesan Forza Horizon 3, mereka kabarnya siap menggarap permainan baru. Di bulan Februari silam, Playground Games mengungkap rencana pembuatan studio kedua untuk mengembangkan game - game non - racing, dan akhirnya info terkait proyek tersebut pelan-pelan mulai terkuak. Via Games Industry, developer dilaporkan mulai menyewa para talenta berpengalaman yang pernah berpartisipasi dalam pengerjaan berbagai game blockbuster. Individu pertama ada Will Kennedy, bergabung bersama Playground di bulan Juli 2017. Kennedy adalah chief designer di tim baru Playground Games, sudah pernah bekerja untuk Rockstar North selama delapan tahun. Ia memegang peranan penting dalam pengembangan Grand Theft Auto V sebagai game designer dan flow designer, sampai perancang misi di Grand Theft Auto Online. Tak lama, Juan Fernandez di Simon menyusul. Pria ini ialah desainer senior di studio independen Ninja Theory, punya andil dalam terciptanya Hellblade: Senua ’s Sacrifice. Sebelumnya, Simon menghabiskan tiga tahun bekerja untuk tim pembuat Rime, Tequila Works. Anggota terbaru Playground Games adalah Sean Eyestone. Ia baru saja meninggalkan posisinya di EA DICE sebagai senior producer Star Wars Battlefront II. Dahulu, Eyestone juga sempat berkarier selama 10 tahun di Kojima Productions dan mengerjakan sejumlah permainan Metal Gear, termasuk Metal Gear Solid V: Ground Zeroes serta The Phantom Pain. Di Playground, ia terpilih jadi production director. Studio kedua Playground Games akan didirikan di lahan seluas 1.600 meter persegi di St Albans House, Inggris. Tempat itu disiapkan untuk menjadi rumah bagi lebih dari 200 orang karyawan. Belum ada detail lebih lanjut mengenai game yang akan digarap Playground, termasuk judul ataupun perkiraan waktu rilis. Studio hanya mendeskripsikannya sebagai permainan action role-playing berformula open - world. Sumber: Games Industry. DailySocial.id adalah portal berita startup dan inovasi teknologi. Kamu bisa menjadi member komunitas startup dan inovasi DailySocial.id, mengunduh laporan riset dan statistik seputar teknologi secara cuma-cuma, dan mengikuti berita startup Indonesia dan gadget terbaru.","Pada bulan silam, Playground Games mengungkap rencana pembuatan studio kedua untuk mengembangkan game - game non - racing. Developer dilaporkan mulai menyewa para talenta berpengalaman, Individu pertama ada Will Kennedy, bergabung bersama Playground di bulan Juli 2017 yang memegang peranan penting dalam pengembangan Grand Theft Auto V sebagai game designer dan flow designer, sampai perancang misi di Grand Theft Auto Online.",392,61,0.1556,24
1505727633-dul-rilis-debut-single-kamu-dan-aku,showbiz,suara,"Suara.com - Musikus Ahmad Abdul Qodir Jaelani atau dikenal Dul, 17, telah merilis single solo perdana berjudul "" Kamu dan Aku "". Lagu dan lirik dibuat sendiri oleh Dul. Aransemen dibantu oleh music director Wahyu Sudiro. Dul memilih unsur alternatif pop 90an untuk lagunya. Dia ingin menyasar anak muda zaman sekarang dan berharap bisa merasakan lagu karyanya. Ia juga berharap generasi 90an juga bisa menikmatinya. "" Dengan lagu ini, saya juga ingin membuat anak-anak muda pada generasi 90an zaman dulu bernostalgia lewat musik saya. ” Hihi … maap ya anak 90an, disebut zaman dulu sama Dul kiss kiss!, "" kata Dul, seperti dalam rilis yang diterima Suara.com, Jumat ( 15 / 9 / 2017). “ Kamu dan Aku ” bercerita tentang saat kita mencintai seseorang namun seseorang itu tidak pernah menyambut rasa cinta kita. Untuk saat ini, "" Kamu dan Aku "" baru bisa didengarkan di radio - radio dulu. “ Karena saya ngefans sama era 90an, jadi saya pingin lagu saya didengar di radio dulu. Dan mungkin di televisi saat saya tampil langsung, ” kata Dul. Musisi lain yang membantu Dul Jaelani dalam penggarapan lagu - lagunya antara lain Faiz Wong saat take drum, lead guitar dari Wahyu Sudiro. Sejak kelas 1 SMP, Dul punya band grunge sama temen - temen tongkrongan namanya Backdoor, di situ dia mulai nongkrong layaknya remaja pria lain dan mulai belajar menulis lagu. Sebagian besar referensi musik ia dapatkan dari ayah dan bundanya. Namun untuk pembuatan lagunya, Dul selalu menulis sendiri dari isi hatinya, dan untuk aransemen dibantu teman - temannya. Dul juga sempat pernah dibekali kursus musik sekali - dua kali oleh Bundanya, “ Karena menurut Bunda, vokal saya kurang bagus, namun saya tidak cocok dengan pelatihan vokal itu, dan saya tetap pede ingin mengekspresikan isi hati saya lewat bernyanyi. Ya, jadi latihan sambil berjalan, lah. ” Dul saat ini bisa memainkan beberapa alat musik seperti gitar, bass, piano, keyboard, dan drum.","Musikus Ahmad Abdul Qodir Jaelani atau dikenal Dul telah merilis single solo perdana berjudul "" Kamu dan Aku "". Lagu dan lirik dibuat sendiri oleh Dul. Aransemen dibantu oleh music director Wahyu Sudiro. Dul memilih unsur alternatif pop 90an untuk lagunya. “ Kamu dan Aku ” bercerita tentang saat kita mencintai seseorang namun seseorang itu tidak pernah menyambut rasa cinta kita.",319,61,0.1912,18
1475701235-disekap-di-toilet-kim-kardashian-memohon-hidup-dem,showbiz,cnn indonesia,"Jakarta, CNN Indonesia - - Setelah melewati masa-masa menegangkan menjadi tahanan para perampok di Paris, bintang TV Kim Kardashian sudah kembali ke Amerika bertemu dengan suami dan keluarganya. Mengutip Contact Music, selama hampir 12 jam, istri Kanye West itu terbang menggunakan jet pribadi dari Paris menuju bandara Teterboro, New Jersey AS, pasca perampokan perhiasan miliknya yang bernilai jutaan dolar. Berdasarkan laporan yang diterima E!Online, Kim ditahan oleh para pria bertopeng dan bersenjata pada pukul tiga pagi waktu setempat, di apartemen milik West di Paris. Untungnya, kedua buah hatinya dan West yakni North ( 3 tahun) dan Saint ( 9 bulan) tidak bersama dirinya kala itu. Ketika disekap, dirinya memohon untuk dibebaskan demi anak - anaknya. "" Dia memohon [ pada para perampok] untuk membiarkannya tetap hidup dan mengatakan bahwa dia memiliki bayi di rumah. Saat itu Kim yakin para perampok hendak membunuh dirinya, "" kata seorang sumber yang juga mengatakan bahwa Kim diikat ke sebuah kursi, kala para perampok mengambil barang berharganya. Kementerian Dalam Negeri Perancis mengatakan ada lima orang yang menyusup lalu menodong penjaga apartemen dengan senjata. Penjaga apartemen diborgol dan dipaksa untuk membuka apartemen tempat Kim menginap. Dua orang dari kelompok perampok berhasil masuk ke kamar dan mengunci Kim di toilet. Selain perhiasan, perampok juga mengambil dua ponsel miliknya. Berdasarkan pernyataan yang diterima CNN, pasca kejadian kondisi Kardashian sangat terguncang meski tidak ada luka fisik pada dirinya. Ia pun langsung diboyong kembali ke Amerika. Sesampainya di sana, Kim langsung berjumpa dengan sang ibu Kris Jenner dan sejumlah petugas keamanan di bandara. Setelahnya, ia langsung dibawa ke apartemen miliknya yang berada di New York City untuk bertemu dengan Kanye. Saat kejadian, Sabtu ( 1 / 10) malam Kanye sedang tampil di pertunjukkan Meadows Art & Music Festival. Ketika menerima kabar itu, ia langsung menghentikan konsernya dan pamit dengan alasan ada keadaan darurat pada keluarganya. "" Saya meminta maaf, keluarga saya dalam keadaan darurat. Saya terpaksa harus menghentikan konser ini, "" ucapnya berdasarkan video yang tersebar di media sosial. Kini, pihak berwajib di Perancis masih memburu para pelaku. ( rsa / rsa)","Kim Kardashian sudah kembali ke Amerika bertemu dengan suami dan keluarganya setelah melewati masa-masa menegangkan menjadi tahanan para perampok di Paris. Dua orang dari kelompok perampok berhasil masuk ke kamar dan mengunci Kim di toilet selama hampir 12 jam. Selain perhiasan, perampok juga mengambil dua ponsel miliknya. Ketika disekap, dirinya memohon untuk dibebaskan demi kedua buah hatinya yakni North ( 3 tahun) dan Saint ( 9 bulan).",342,67,0.1959,21
